09:38:40,Enter: 2
09:38:43,Leave: 3
09:41:07,Enter: 1
09:41:15,Leave: 4
09:46:34,Enter: 2
09:46:37,Leave: 3
09:49:24,Leave: NTZ 1-1
09:49:32,Enter: 1
09:49:35,Leave: 2
09:49:37,Leave: 4
09:52:19,Enter: 3
09:52:22,Leave: 2
09:52:41,Enter: 2
09:52:45,Leave: 3
09:52:53,Enter: 2
09:52:56,Leave: 3
09:55:29,Enter: 1
09:55:34,Leave: 4
09:57:11,Enter: 3
09:57:27,Enter: 1
09:57:32,Leave: 4
09:57:35,Park : Lot E2
09:59:40,Enter: 1
10:00:39,Park : NTZ 1-1
10:00:54,Leave: NTZ 1-1
10:01:00,Park : NTZ 1-1
10:02:29,Enter: 1
10:02:34,Leave: 4
10:03:36,Enter: 1
10:03:40,Park : NTZ 1-1
10:08:45,Leave: NTZ 1-1
10:08:52,Leave: 1
10:09:01,Enter: 1
10:09:09,Leave: 4
10:15:06,Enter: 1
10:15:12,Leave: 4
10:15:15,Enter: 5
10:15:21,Leave: 6
10:15:27,Enter: 3
10:15:41,Park : Lot D5
10:17:23,Enter: 1
10:17:27,Leave: 4
10:17:50,Enter: 1
10:17:53,Leave: 4
10:20:28,Leave: Lot E2
10:20:33,Leave: 2
10:22:07,Enter: 1
10:22:12,Leave: 4
10:22:20,Enter: 1
10:22:26,Leave: 4
10:28:32,Enter: 3
10:28:37,Leave: 2
10:29:55,Enter: 3
10:29:58,Leave: 2
10:34:58,Enter: 6
10:35:01,Enter: 3
10:35:04,Leave: 2
10:35:05,Leave: 5
10:37:46,Leave: Lot D2
10:38:09,Leave: 2
10:38:58,Enter: 4
10:39:04,Leave: 1
10:41:16,Enter: 1
10:41:24,Leave: 4
10:46:45,Enter: 1
10:46:49,Leave: 4
10:48:58,Enter: 1
10:49:03,Leave: 4
10:51:15,Enter: 2
10:51:18,Leave: 3
10:53:59,Enter: 1
10:54:04,Leave: 4
10:56:03,Enter: 2
10:56:07,Leave: 3
10:56:09,Enter: 3
10:56:13,Leave: 2
10:57:43,Enter: 3
10:57:46,Leave: 2
11:08:17,Enter: 3
11:08:37,Park : Lot E4
11:08:59,Enter: 1
11:09:04,Leave: 4
11:11:37,Leave: DANGER ZONE-1
11:11:56,Leave: 2
11:12:16,Enter: 3
11:12:19,Leave: 2
11:12:58,Enter: 3
11:12:59,Leave: 2
11:13:30,Enter: 3
11:13:33,Leave: 2
11:14:45,Leave: NTZ 2-1
11:14:48,Leave: 6
11:14:48,Enter: 3
11:14:50,Leave: 2
11:14:59,Enter: 3
11:15:04,Enter: 3
11:15:04,Leave: 2
11:15:07,Leave: 2
11:15:14,Enter: 1
11:15:18,Leave: 4
11:15:22,Enter: 3
11:15:24,Leave: 2
11:15:43,Leave: Lot A6
11:15:45,Leave: 6
11:15:46,Enter: 1
11:15:49,Enter: 3
11:15:51,Leave: 4
11:15:53,Leave: 2
11:15:59,Leave: Lot E4
11:16:08,Leave: 2
11:16:33,Leave: Lot B3
11:16:40,Leave: Lot A3
11:16:45,Leave: 6
11:16:48,Leave: 2
11:16:52,Enter: 3
11:16:55,Leave: 2
11:17:39,Enter: 3
11:17:43,Leave: 2
11:18:22,Enter: 3
11:18:26,Leave: 2
11:19:58,Enter: 3
11:20:00,Leave: 2
11:20:08,Enter: 3
11:20:11,Leave: 2
11:20:58,Enter: 3
11:21:12,Leave: 4
11:21:19,Leave: NTZ 2-1
11:21:22,Leave: 6
11:21:28,Enter: 3
11:21:32,Leave: 2
11:21:56,Leave: NTZ 1-1
11:22:11,Leave: 1
11:22:31,Leave: Lot D3
11:22:44,Leave: 1
11:23:06,Enter: 5
11:23:14,Leave: 6
11:23:21,Enter: 3
11:23:25,Leave: 2
11:23:50,Leave: Lot B1
11:24:12,Leave: 3
11:24:27,Enter: 2
11:24:30,Leave: 3
11:25:08,Enter: 3
11:25:12,Leave: 2
11:25:42,Enter: 1
11:25:46,Leave: 4
11:26:26,Enter: 3
11:26:29,Leave: 2
11:26:43,Enter: 3
11:26:57,Park : DANGER ZONE!-1
11:27:24,Leave: NTZ 2-1
11:27:40,Leave: 6
11:27:45,Enter: 3
11:27:49,Leave: 2
11:30:15,Enter: 1
11:30:21,Leave: 4
11:31:35,Enter: 2
11:31:38,Leave: 3
11:32:35,Enter: 1
11:32:41,Leave: 4
11:32:50,Enter: 1
11:32:56,Leave: 4
11:34:21,Leave: Lot C9
11:34:38,Enter: 3
11:34:41,Leave: 2
11:34:48,Leave: 4
11:35:21,Enter: 1
11:35:37,Leave: Lot C4
11:35:40,Park : NTZ 1-1
11:35:43,Leave: 3
11:35:58,Enter: 3
11:36:01,Leave: 2
11:37:13,Enter: 1
11:37:17,Leave: 4
11:37:52,Enter: 1
11:37:57,Leave: 4
11:40:48,Enter: 3
11:40:51,Leave: 2
11:42:32,Leave: Lot D4
11:42:41,Leave: 2
11:47:04,Enter: 5
11:47:13,Leave: 6
11:48:06,Enter: 3
11:48:10,Leave: 2
11:48:29,Enter: 1
11:48:36,Leave: 4
11:50:23,Enter: 1
11:50:27,Leave: 4
11:50:31,Enter: 5
11:50:42,Park : NTZ 2-1
11:53:51,Enter: 1
11:54:01,Park : Lot B1
11:56:42,Leave: Lot B1
11:56:42,Leave: DANGER ZONE-1
11:56:42,Leave: 4
11:56:59,Leave: 2
11:59:31,Enter: 3
11:59:46,Leave: 4
12:00:03,Enter: 6
12:00:08,Leave: 5
12:00:20,Leave: Lot A7
12:00:22,Leave: 6
12:07:01,Leave: Lot D1
12:07:05,Leave: Lot A8
12:07:08,Leave: 6
12:07:09,Enter: 3
12:07:11,Leave: 2
12:07:14,Leave: 2
12:07:15,Enter: 4
12:07:17,Enter: 3
12:07:23,Leave: 1
12:07:23,Leave: 2
12:07:27,Enter: 1
12:07:30,Leave: 4
12:08:42,Enter: 3
12:08:45,Leave: 2
12:08:46,Leave: Lot C1
12:08:52,Enter: 6
12:09:00,Leave: 2
12:09:12,Park : NTZ 2-1
12:09:28,Leave: NTZ 2-1
12:09:35,Leave: 6
12:09:41,Leave: Lot B7
12:09:45,Enter: 3
12:09:51,Leave: 2
12:09:51,Leave: Lot A4
12:09:54,Leave: 6
12:10:01,Leave: 2
12:10:02,Leave: NTZ 1-1
12:10:04,Enter: 3
12:10:05,Leave: 1
